University,Description,Maps Link,Image,Faculty,Major,Annual Fee
Al-Azhar University – Assiut Branch (Boys’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Commerce,"Accounting
Business Administration
Economics
Statistics
Finance",
Al-Azhar University – Assiut Branch (Boys’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Arabic Language,"Literature and Criticism
Linguistics
Grammar
Rhetoric
Islamic Literature",
Al-Azhar University – Assiut Branch (Boys’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Theology and Da’wah,"Tafsir and Quranic Sciences
Hadith
Aqeedah and Philosophy
Da’wah and Islamic Culture",
Al-Azhar University – Assiut Branch (Boys’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Sharia and Law,"Islamic Jurisprudence (Fiqh)
Usul Al-Fiqh
Comparative Jurisprudence
Public Law
Private Law
Islamic Judiciary",
Al-Azhar University – Assiut Branch (Girls’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Medicine,"Anatomy
Physiology
Biochemistry
Histology
Pathology
Pharmacology
Microbiology
Parasitology
Internal Medicine
General Surgery
Pediatrics
Obstetrics and Gynecology
Ophthalmology
Radiology
Anesthesiology
Dermatology
Psychiatry",
Al-Azhar University – Assiut Branch (Girls’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Pharmacy,"Pharmaceutics
Pharmaceutical Chemistry
Pharmacognosy
Pharmacology
Clinical Pharmacy
Microbiology
Biochemistry",
Al-Azhar University – Assiut Branch (Girls’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Education,"Curriculum and Instruction
Educational Psychology
Foundations of Education
Special Education
English Language
Arabic Language
Mathematics
Physics
Chemistry
Biology",
Al-Azhar University – Assiut Branch (Girls’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Commerce,"Accounting
Business Administration
Economics
Statistics
Finance",
Al-Azhar University – Assiut Branch (Girls’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Faculty of Islamic Studies,"Tafsir and Quranic Sciences
Hadith
Aqeedah and Philosophy
Fiqh
Usul Al-Fiqh
Comparative Fiqh
Da’wah and Islamic Culture
Arabic Language and Literature",
Al-Azhar University – Assiut Branch (Girls’),"Al-Azhar University – Assiut Branch is one of the main branches of Al-Azhar University in Egypt. It offers a wide range of academic programs in Islamic, scientific, medical, engineering, and humanities disciplines. The university is committed to providing high-quality education, promoting scientific research, and preparing graduates to contribute effectively to society.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784919826/f6150d94-0d0c-460a-a73b-bc9b082a6d73_rypcex.jpg,Technical Institute of Nursing,"General Nursing
Medical-Surgical Nursing
Pediatric Nursing
Obstetric and Gynecological Nursing
Community Health Nursing
Psychiatric and Mental Health Nursing",
Sadat Academy for Management Sciences – Assiut Branch,"Sadat Academy for Management Sciences – Assiut Branch is one of the regional branches of the Sadat Academy for Management Sciences in Egypt. It specializes in management sciences and offers high-quality education in business, accounting, economics, management information systems, and related fields. The academy focuses on academic excellence, practical training, and preparing graduates for the local and international job market.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916517/sa_i3afqm.jpg,"Faculty of Administrative Sciences

Departments / Majors","Business Administration

Accounting

Economics

Management Information Systems (MIS)

Human Resources Management

Marketing

Finance

Banking

Insurance

Public Administration

Local Administration

Actuarial Sciences",
